user_id,age,occupation,food_preference,budget_range,location_area,time_of_day,mood_craving,occasion,health_preference,cuisine_type,dish_name,spice_level,price_category,ambience,restaurant_rating,user_rating
1386,29,professional,vegetarian,premium,Kovaipudur,morning,study,casual,low-carb,South Indian,Rava Dosa,High,$$$,Luxury,3.8,4.2
1387,42,professional,vegetarian,mid-range,Kovaipudur,morning,romantic,casual,high-protein,Chettinad,Pepper Chicken,High,$$,Cozy,4.3,4.8
1388,23,student,non-vegetarian,budget-friendly,RS Puram,evening,romantic,casual,balanced,Italian,Pizza,Medium,$$,Romantic,4.4,4.5
1389,28,professional,vegetarian,premium,Avinashi Road,evening,comfort,family,high-protein,Chinese,Spring Rolls,Medium,$$$,Family-style,4.1,4.7
1390,26,professional,non-vegetarian,mid-range,Ukkadam,evening,romantic,casual,regular,Kerala,Puttu Kadala,High,$$,Casual,4.0,4.5
1391,32,service,vegetarian,mid-range,Singanallur,night,adventurous,casual,high-protein,Street Food,Egg Puffs,High,$,Traditional,4.3,4.4
1392,18,professional,non-vegetarian,budget-friendly,Peelamedu,morning,healthy,friends,balanced,South Indian,Filter Coffee,Medium,$$,Family-style,4.5,4.5
1393,27,professional,vegan,mid-range,Ukkadam,afternoon,celebration,casual,low-carb,Chinese,Spring Rolls,High,$$,Romantic,4.2,4.3
1394,36,student,non-vegetarian,budget-friendly,Saravanampatti,evening,adventurous,friends,balanced,North Indian,Biryani,High,$$,Luxury,4.4,4.6
1395,49,student,non-vegetarian,mid-range,Singanallur,evening,romantic,casual,balanced,South Indian,Filter Coffee,Low,$,Romantic,3.9,4.0
1396,29,student,vegetarian,budget-friendly,RS Puram,afternoon,quick,family,balanced,Street Food,Kothu Parotta,Medium,$,Casual,3.8,4.1
1397,18,student,non-vegetarian,mid-range,Saravanampatti,evening,study,casual,high-protein,Street Food,Pani Puri,High,$$$,Luxury,4.6,4.7
1398,20,student,vegetarian,mid-range,Kovaipudur,evening,romantic,family,balanced,South Indian,Rava Dosa,Low,$$,Family-style,4.4,4.9
1399,29,other,non-vegetarian,budget-friendly,Saibaba Colony,morning,study,anniversary,balanced,South Indian,Filter Coffee,Medium,$$,Family-style,5.0,4.5
1400,38,service,vegetarian,budget-friendly,Ukkadam,night,comfort,casual,regular,South Indian,Filter Coffee,Medium,$,Modern,4.2,4.0
1401,18,service,vegetarian,mid-range,Gandhipuram,afternoon,adventurous,casual,low-carb,Street Food,Sundal,High,$$,Casual,4.6,5.0
1402,26,student,vegetarian,premium,Avinashi Road,evening,adventurous,business,regular,North Indian,Naan,High,$$$,Casual,4.1,4.2
1403,19,business,non-vegetarian,budget-friendly,Vadavalli,morning,quick,casual,balanced,Kerala,Malabar Parotta,Low,$,Casual,4.9,4.6
1404,29,professional,vegetarian,mid-range,Kovaipudur,evening,healthy,casual,balanced,Chinese,Schezwan Fried Rice,Medium,$$$,Casual,4.7,4.8
1405,25,professional,vegan,mid-range,Vadavalli,evening,celebration,friends,high-protein,North Indian,Naan,Medium,$$$,Family-style,4.6,4.7
1406,26,business,non-vegetarian,mid-range,Peelamedu,night,romantic,date-night,balanced,Chinese,Hakka Noodles,Medium,$$$,Romantic,3.6,4.0
1407,38,student,eggitarian,budget-friendly,Kovaipudur,afternoon,study,date-night,regular,North Indian,Biryani,Low,$,Romantic,4.2,4.8
1408,23,student,eggitarian,budget-friendly,Sitra,midnight,adventurous,date-night,balanced,Kerala,Beef Fry,Medium,$,Romantic,4.1,4.3
1409,42,student,eggitarian,mid-range,RS Puram,evening,healthy,casual,balanced,South Indian,Masala Dosa,Medium,$$,Casual,3.8,4.5
1410,26,professional,non-vegetarian,mid-range,Singanallur,night,quick,friends,balanced,Italian,Pizza,High,$,Casual,4.7,4.9
1411,28,student,non-vegetarian,budget-friendly,Peelamedu,midnight,celebration,friends,low-carb,Chinese,Manchurian,High,$,Modern,5.0,5.0
1412,23,student,vegetarian,mid-range,Avinashi Road,evening,adventurous,business,balanced,South Indian,Rava Dosa,Low,$$$,Luxury,4.2,4.2
1413,32,student,vegetarian,budget-friendly,Sitra,evening,romantic,business,regular,South Indian,Uttapam,High,$,Casual,4.1,4.1
1414,23,professional,vegetarian,premium,Saibaba Colony,night,celebration,casual,regular,South Indian,Rava Dosa,Low,$$$$,Cozy,4.2,5.0
1415,27,professional,vegetarian,premium,Saravanampatti,afternoon,quick,casual,high-protein,South Indian,Rava Dosa,High,$$$,Casual,4.3,4.3
1416,35,service,vegetarian,mid-range,Avinashi Road,night,celebration,family,balanced,South Indian,Vada,High,$$,Casual,4.8,5.0
1417,25,other,non-vegetarian,mid-range,Singanallur,evening,comfort,family,balanced,Street Food,Bhel Puri,Medium,$$,Casual,4.5,4.5
1418,28,business,non-vegetarian,mid-range,Peelamedu,evening,quick,date-night,balanced,Chettinad,Fish Fry,Medium,$$,Romantic,4.9,5.0
1419,27,student,non-vegetarian,mid-range,Peelamedu,night,study,date-night,balanced,Andhra,Pulihora,High,$$,Romantic,3.7,4.1
1420,32,student,non-vegetarian,budget-friendly,RS Puram,evening,romantic,business,balanced,Chinese,Chilli Chicken,Low,$$,Casual,4.2,3.9
1421,18,student,non-vegetarian,budget-friendly,Thudiyalur,afternoon,romantic,date-night,balanced,Street Food,Bhel Puri,Low,$,Luxury,4.1,4.2
1422,18,professional,vegan,mid-range,Gandhipuram,night,quick,casual,high-protein,Bakery,Puff,High,$$$$,Traditional,3.9,4.1
1423,18,professional,eggitarian,mid-range,RS Puram,evening,study,family,balanced,Chinese,Schezwan Fried Rice,Medium,$$,Casual,5.0,5.0
1424,22,student,non-vegetarian,budget-friendly,RS Puram,morning,romantic,family,balanced,South Indian,Idli Sambar,Low,$,Family-style,4.3,4.2
1425,26,student,non-vegetarian,budget-friendly,Kovaipudur,night,romantic,family,high-protein,South Indian,Uttapam,Low,$$,Family-style,4.1,4.5
1426,27,student,vegetarian,budget-friendly,Gandhipuram,midnight,comfort,casual,balanced,Chinese,Chilli Chicken,Medium,$,Traditional,4.7,4.4
1427,34,other,non-vegetarian,premium,Saravanampatti,night,study,family,balanced,South Indian,Uttapam,High,$$$,Family-style,4.8,5.0
1428,27,professional,non-vegetarian,premium,Peelamedu,night,comfort,casual,high-protein,Chinese,Spring Rolls,High,$$$,Traditional,4.5,4.4
1429,19,student,vegetarian,mid-range,Vadavalli,night,healthy,family,high-protein,South Indian,Filter Coffee,Low,$$$,Family-style,4.3,4.4
1430,32,professional,vegetarian,mid-range,Peelamedu,evening,adventurous,solo,high-protein,North Indian,Paneer Butter Masala,Medium,$,Luxury,4.7,4.7
1431,29,professional,non-vegetarian,premium,Vadavalli,evening,comfort,business,balanced,North Indian,Naan,Low,$$$$,Luxury,4.7,5.0
1432,26,professional,vegetarian,premium,Saravanampatti,night,healthy,casual,high-protein,Chettinad,Karaikudi Mutton,High,$$$,Luxury,4.7,4.7
1433,29,student,eggitarian,mid-range,Saravanampatti,evening,comfort,casual,regular,North Indian,Butter Chicken,Medium,$$,Traditional,4.4,4.5
1434,18,student,vegetarian,budget-friendly,Gandhipuram,evening,adventurous,friends,balanced,South Indian,Filter Coffee,Medium,$,Luxury,4.4,4.4
1435,31,student,vegan,mid-range,Peelamedu,evening,celebration,friends,low-carb,South Indian,Pongal,Medium,$$,Casual,4.6,5.0
1436,28,student,vegetarian,mid-range,Saravanampatti,evening,adventurous,family,low-carb,Bakery,Chocolate Cake,High,$$$,Traditional,4.5,4.7
1437,27,student,vegetarian,budget-friendly,Saravanampatti,morning,romantic,birthday,balanced,Street Food,Egg Puffs,High,$,Family-style,4.3,4.0
1438,31,professional,eggitarian,budget-friendly,RS Puram,evening,romantic,casual,balanced,Bakery,Chocolate Cake,High,$$,Modern,4.1,4.4
1439,27,other,vegetarian,premium,Avinashi Road,afternoon,study,casual,balanced,Chinese,Chilli Chicken,Medium,$$$$,Family-style,4.5,4.7
1440,30,other,vegetarian,mid-range,Vadavalli,evening,comfort,casual,high-protein,Chinese,Schezwan Fried Rice,Low,$$$,Family-style,4.0,4.2
1441,18,professional,non-vegetarian,budget-friendly,Peelamedu,afternoon,celebration,date-night,low-carb,Chettinad,Chicken Chettinad,High,$,Romantic,3.8,3.9
1442,25,professional,vegetarian,mid-range,Sitra,afternoon,study,casual,balanced,Chinese,Spring Rolls,Medium,$$,Romantic,3.8,3.8
1443,22,service,vegan,budget-friendly,Avinashi Road,afternoon,romantic,date-night,balanced,Street Food,Kothu Parotta,Medium,$,Modern,4.1,4.8
1444,25,student,vegetarian,budget-friendly,Gandhipuram,afternoon,quick,friends,low-carb,South Indian,Filter Coffee,Medium,$,Modern,4.5,4.4
1445,33,professional,non-vegetarian,mid-range,Saibaba Colony,morning,romantic,casual,regular,South Indian,Masala Dosa,Medium,$,Modern,5.0,4.9
1446,26,business,non-vegetarian,budget-friendly,Sitra,midnight,quick,birthday,balanced,South Indian,Masala Dosa,Medium,$,Casual,4.2,4.0
1447,32,student,vegetarian,budget-friendly,Ukkadam,afternoon,celebration,family,low-carb,Kerala,Puttu Kadala,High,$$,Family-style,4.4,4.4
1448,27,service,non-vegetarian,mid-range,RS Puram,evening,healthy,casual,balanced,Italian,Garlic Bread,High,$$,Family-style,4.6,4.4
1449,33,student,non-vegetarian,mid-range,Kovaipudur,afternoon,celebration,casual,regular,Chettinad,Karaikudi Mutton,High,$$,Modern,4.2,4.5
1450,18,professional,vegetarian,mid-range,Vadavalli,evening,celebration,friends,regular,South Indian,Pongal,Low,$$,Modern,4.6,5.0
1451,29,professional,non-vegetarian,mid-range,Thudiyalur,morning,celebration,friends,low-carb,South Indian,Vada,Low,$$$,Casual,4.6,4.6
1452,18,student,non-vegetarian,mid-range,Sitra,afternoon,comfort,casual,regular,Italian,Pasta,High,$,Modern,4.5,4.4
1453,29,other,non-vegetarian,budget-friendly,Avinashi Road,evening,healthy,date-night,high-protein,Kerala,Beef Fry,Medium,$$,Romantic,4.9,5.0
1454,22,student,vegetarian,mid-range,Ukkadam,evening,study,date-night,regular,Italian,Lasagna,High,$$,Romantic,4.4,4.9
1455,21,professional,vegan,mid-range,Saibaba Colony,morning,quick,date-night,regular,Bakery,Chocolate Cake,Medium,$$,Romantic,4.8,4.8
1456,23,student,eggitarian,premium,Ukkadam,afternoon,quick,date-night,regular,South Indian,Pongal,Low,$$$$,Romantic,5.0,5.0
1457,21,other,non-vegetarian,premium,Kovaipudur,evening,adventurous,casual,balanced,South Indian,Pongal,High,$$$,Traditional,4.3,4.7
1458,35,student,vegetarian,mid-range,Kovaipudur,evening,quick,casual,high-protein,North Indian,Butter Chicken,Medium,$$$,Casual,4.5,4.4
1459,37,other,non-vegetarian,budget-friendly,RS Puram,evening,comfort,family,balanced,South Indian,Vada,High,$$,Family-style,4.5,4.7
1460,28,student,vegetarian,budget-friendly,RS Puram,evening,romantic,family,balanced,Andhra,Pulihora,Low,$,Family-style,4.3,4.7
1461,28,professional,vegan,budget-friendly,Saravanampatti,evening,celebration,date-night,high-protein,South Indian,Masala Dosa,Medium,$,Luxury,4.0,3.8
1462,29,service,vegetarian,budget-friendly,Vadavalli,morning,celebration,family,low-carb,Chinese,Spring Rolls,Medium,$,Family-style,4.8,5.0
1463,29,student,non-vegetarian,mid-range,Ukkadam,evening,romantic,family,regular,South Indian,Masala Dosa,Low,$$$,Casual,4.5,4.5
1464,31,student,non-vegetarian,budget-friendly,Saibaba Colony,evening,adventurous,casual,high-protein,South Indian,Filter Coffee,Low,$$,Cozy,4.0,3.9
1465,37,professional,vegetarian,mid-range,Saibaba Colony,evening,study,casual,high-protein,Chettinad,Chicken Chettinad,High,$,Romantic,4.3,4.0
1466,18,professional,non-vegetarian,premium,Vadavalli,afternoon,adventurous,friends,balanced,South Indian,Pongal,Medium,$$$,Casual,3.8,4.1
1467,30,other,eggitarian,budget-friendly,Vadavalli,evening,celebration,family,regular,Street Food,Pani Puri,High,$,Family-style,3.5,3.7
1468,27,professional,non-vegetarian,mid-range,Saravanampatti,afternoon,romantic,birthday,balanced,South Indian,Vada,Low,$$,Traditional,4.2,4.7
1469,20,student,non-vegetarian,budget-friendly,RS Puram,evening,adventurous,casual,low-carb,Andhra,Pulihora,High,$,Casual,4.8,4.8
1470,20,service,non-vegetarian,premium,Singanallur,night,celebration,casual,balanced,Chinese,Manchurian,Low,$$$,Luxury,4.5,5.0
1471,26,professional,vegetarian,premium,Saibaba Colony,evening,study,anniversary,balanced,Italian,Pizza,High,$$$,Family-style,4.2,4.3
1472,28,professional,non-vegetarian,budget-friendly,Kovaipudur,evening,study,family,balanced,Kerala,Malabar Parotta,High,$,Family-style,4.3,4.4
1473,20,other,non-vegetarian,mid-range,Gandhipuram,evening,healthy,date-night,regular,Street Food,Bhel Puri,High,$$$,Romantic,3.3,4.1
1474,32,professional,non-vegetarian,budget-friendly,Sitra,morning,study,casual,balanced,Street Food,Bhel Puri,High,$$$,Romantic,4.4,4.0
1475,44,other,vegetarian,premium,Ukkadam,afternoon,comfort,casual,high-protein,North Indian,Paneer Butter Masala,High,$$,Luxury,4.1,4.1
1476,28,professional,non-vegetarian,mid-range,Saravanampatti,morning,celebration,casual,high-protein,South Indian,Rava Dosa,High,$$,Modern,4.8,4.8
1477,23,student,non-vegetarian,budget-friendly,RS Puram,afternoon,healthy,casual,balanced,South Indian,Rava Dosa,High,$,Cozy,3.9,4.0
1478,28,student,eggitarian,budget-friendly,Gandhipuram,afternoon,comfort,friends,regular,Chinese,Spring Rolls,Medium,$$,Traditional,4.5,4.7
1479,30,professional,vegetarian,premium,Saibaba Colony,morning,quick,casual,high-protein,Chinese,Schezwan Fried Rice,Low,$$$$,Romantic,3.8,3.7
1480,24,student,vegetarian,premium,Saravanampatti,morning,adventurous,casual,high-protein,Chinese,Chilli Chicken,Low,$$$,Cozy,4.8,5.0
1481,27,student,non-vegetarian,budget-friendly,Ukkadam,afternoon,study,family,balanced,South Indian,Uttapam,High,$$,Traditional,3.8,3.9
1482,33,student,non-vegetarian,budget-friendly,Vadavalli,afternoon,comfort,casual,high-protein,Chinese,Hakka Noodles,Medium,$$,Traditional,4.7,4.6
1483,32,student,eggitarian,budget-friendly,Saravanampatti,midnight,study,friends,high-protein,Cafe,Tea,High,$,Casual,4.8,5.0
1484,37,other,vegan,mid-range,Kovaipudur,afternoon,comfort,friends,balanced,Chettinad,Karaikudi Mutton,High,$$$,Modern,4.2,4.0
1485,33,professional,eggitarian,mid-range,Kovaipudur,midnight,quick,date-night,balanced,North Indian,Biryani,High,$$,Luxury,4.2,4.6
1486,29,student,vegan,budget-friendly,Vadavalli,evening,quick,friends,balanced,North Indian,Biryani,Medium,$,Romantic,4.1,4.4
1487,28,professional,non-vegetarian,premium,Peelamedu,afternoon,study,casual,regular,Bakery,Cookies,Low,$$$,Casual,4.4,4.6
1488,20,student,non-vegetarian,budget-friendly,Ukkadam,evening,quick,casual,low-carb,Chettinad,Chicken Chettinad,Medium,$$$,Romantic,4.9,4.1
1489,22,professional,vegetarian,budget-friendly,Kovaipudur,afternoon,romantic,friends,regular,Italian,Lasagna,High,$$,Family-style,4.7,4.9
1490,22,student,eggitarian,budget-friendly,Kovaipudur,evening,adventurous,casual,high-protein,South Indian,Masala Dosa,High,$$,Traditional,4.2,3.7
1491,18,other,eggitarian,budget-friendly,Saibaba Colony,evening,celebration,casual,high-protein,South Indian,Masala Dosa,Low,$$,Casual,4.6,4.5
1492,28,student,eggitarian,mid-range,Peelamedu,morning,adventurous,family,low-carb,Chinese,Manchurian,High,$$,Casual,5.0,5.0
1493,20,professional,eggitarian,premium,Saravanampatti,evening,study,anniversary,balanced,Chettinad,Karaikudi Mutton,High,$$$,Romantic,4.6,5.0
1494,26,professional,vegan,mid-range,Ukkadam,night,comfort,date-night,high-protein,Street Food,Kothu Parotta,Medium,$$$,Romantic,3.9,4.0
1495,33,student,non-vegetarian,mid-range,Avinashi Road,morning,romantic,casual,regular,North Indian,Biryani,Low,$$,Traditional,4.6,4.8
1496,28,other,non-vegetarian,premium,Saravanampatti,afternoon,quick,family,balanced,Street Food,Sundal,Low,$$$,Traditional,4.9,5.0
1497,28,service,non-vegetarian,mid-range,Sitra,evening,healthy,family,balanced,South Indian,Uttapam,Medium,$$,Family-style,4.7,5.0
1498,27,student,non-vegetarian,mid-range,Thudiyalur,midnight,study,date-night,balanced,Kerala,Malabar Parotta,High,$,Luxury,4.5,4.7
1499,19,other,non-vegetarian,mid-range,RS Puram,night,quick,casual,regular,South Indian,Filter Coffee,High,$,Cozy,4.7,4.8
1500,29,business,eggitarian,budget-friendly,Gandhipuram,evening,quick,family,low-carb,Bakery,Chocolate Cake,High,$,Traditional,4.3,4.5
1501,27,professional,non-vegetarian,premium,Avinashi Road,evening,comfort,casual,high-protein,South Indian,Filter Coffee,Low,$$,Romantic,4.2,4.2
1502,33,student,vegetarian,budget-friendly,Vadavalli,morning,quick,casual,regular,Street Food,Sundal,Low,$,Modern,4.0,4.2
1503,26,student,eggitarian,budget-friendly,Sitra,morning,romantic,friends,high-protein,Street Food,Egg Puffs,High,$$$,Romantic,4.1,3.7
1504,33,student,vegetarian,premium,RS Puram,morning,quick,friends,balanced,Chettinad,Chicken Chettinad,High,$$$$,Romantic,4.1,4.4
1505,26,professional,eggitarian,mid-range,Saravanampatti,evening,study,casual,regular,Andhra,Royyala Iguru,Medium,$$,Luxury,4.3,4.3
1506,18,professional,vegetarian,mid-range,Sitra,evening,adventurous,casual,low-carb,Bakery,Chocolate Cake,High,$$,Modern,4.3,4.6
1507,35,professional,non-vegetarian,premium,RS Puram,morning,healthy,friends,balanced,Italian,Lasagna,High,$$$,Family-style,4.3,4.6
1508,29,other,vegetarian,premium,Saibaba Colony,night,celebration,solo,low-carb,South Indian,Masala Dosa,Medium,$$$,Modern,4.1,4.8
1509,20,student,vegetarian,budget-friendly,Singanallur,morning,romantic,family,high-protein,Chinese,Chilli Chicken,Medium,$$,Family-style,4.4,4.7
1510,43,other,vegetarian,budget-friendly,Peelamedu,evening,adventurous,casual,balanced,Chinese,Manchurian,High,$,Casual,3.5,3.6
1511,32,student,vegetarian,budget-friendly,Thudiyalur,evening,romantic,casual,balanced,Chinese,Hakka Noodles,High,$,Family-style,4.1,3.6
1512,38,student,vegan,mid-range,Thudiyalur,evening,healthy,family,high-protein,South Indian,Filter Coffee,Low,$$$,Casual,4.4,4.4
1513,21,professional,vegetarian,mid-range,Ukkadam,evening,adventurous,casual,high-protein,Bakery,Cream Bun,High,$$,Traditional,4.7,4.7
1514,18,professional,non-vegetarian,mid-range,RS Puram,evening,healthy,family,balanced,South Indian,Pongal,Low,$$,Traditional,4.2,3.9
1515,22,business,eggitarian,premium,Peelamedu,night,healthy,casual,low-carb,South Indian,Uttapam,Medium,$$$$,Traditional,5.0,5.0
1516,36,student,vegetarian,mid-range,Kovaipudur,evening,comfort,casual,high-protein,Chinese,Manchurian,Medium,$$,Luxury,4.3,4.2
1517,33,business,vegan,premium,Kovaipudur,afternoon,quick,casual,high-protein,Bakery,Pastry,Low,$$$,Luxury,4.1,4.6
1518,40,professional,vegetarian,mid-range,Vadavalli,night,study,solo,high-protein,Italian,Lasagna,Low,$,Cozy,4.5,4.7
1519,20,service,eggitarian,budget-friendly,Vadavalli,morning,romantic,business,balanced,Chinese,Spring Rolls,Medium,$$,Casual,4.9,5.0
1520,28,service,non-vegetarian,mid-range,Ukkadam,morning,study,date-night,balanced,Italian,Garlic Bread,Low,$$$,Romantic,4.2,4.7
1521,29,professional,eggitarian,premium,Saravanampatti,morning,quick,anniversary,high-protein,South Indian,Masala Dosa,Medium,$$$,Modern,3.8,4.2
1522,22,professional,non-vegetarian,budget-friendly,Avinashi Road,midnight,romantic,family,high-protein,Chinese,Chilli Chicken,Medium,$,Family-style,4.3,4.9
1523,28,student,non-vegetarian,mid-range,Singanallur,morning,celebration,casual,balanced,Chinese,Hakka Noodles,Low,$$,Romantic,5.0,5.0
1524,22,business,eggitarian,mid-range,Thudiyalur,night,comfort,family,regular,North Indian,Naan,Medium,$$,Family-style,3.7,3.9
1525,25,professional,vegetarian,budget-friendly,Avinashi Road,afternoon,quick,date-night,high-protein,Street Food,Kothu Parotta,High,$$$,Luxury,3.8,3.5
1526,36,professional,vegetarian,mid-range,Gandhipuram,night,adventurous,family,regular,Chettinad,Karaikudi Mutton,High,$$$,Traditional,4.5,4.2
1527,28,other,vegetarian,mid-range,RS Puram,morning,romantic,family,regular,Kerala,Appam Stew,Medium,$$,Family-style,3.8,4.5
1528,41,business,non-vegetarian,mid-range,Vadavalli,night,celebration,casual,high-protein,North Indian,Chole Bhature,Medium,$,Modern,4.9,5.0
1529,29,student,vegetarian,mid-range,Avinashi Road,afternoon,celebration,solo,high-protein,South Indian,Uttapam,Medium,$$$,Luxury,4.1,4.4
1530,33,student,vegetarian,budget-friendly,Sitra,afternoon,comfort,date-night,low-carb,North Indian,Biryani,Medium,$,Romantic,3.9,4.1
1531,18,business,vegetarian,budget-friendly,Vadavalli,afternoon,romantic,casual,high-protein,Andhra,Gongura Mutton,High,$,Romantic,3.9,3.9
1532,18,other,eggitarian,premium,Vadavalli,evening,quick,date-night,balanced,South Indian,Uttapam,Medium,$$$,Romantic,4.6,4.9
1533,23,student,non-vegetarian,budget-friendly,Saravanampatti,morning,comfort,casual,regular,Chettinad,Fish Fry,High,$,Casual,4.0,3.8
1534,24,other,non-vegetarian,premium,Ukkadam,night,romantic,friends,balanced,Chettinad,Chicken Chettinad,High,$$$,Family-style,3.8,3.9
1535,40,student,non-vegetarian,mid-range,Kovaipudur,evening,healthy,family,balanced,South Indian,Masala Dosa,Low,$$,Family-style,4.3,5.0
1536,35,service,non-vegetarian,premium,Peelamedu,evening,romantic,friends,balanced,South Indian,Vada,High,$$$$,Modern,4.1,4.3
1537,34,other,vegetarian,budget-friendly,Thudiyalur,night,celebration,casual,high-protein,Italian,Pasta,High,$,Romantic,3.5,3.6
1538,26,professional,eggitarian,premium,Ukkadam,afternoon,adventurous,casual,balanced,Chinese,Schezwan Fried Rice,Medium,$$$$,Modern,4.7,4.8
1539,23,professional,non-vegetarian,budget-friendly,Ukkadam,evening,romantic,family,low-carb,North Indian,Chole Bhature,Medium,$,Casual,4.7,4.7
1540,23,professional,vegetarian,premium,Gandhipuram,afternoon,study,date-night,low-carb,Chettinad,Karaikudi Mutton,Medium,$$$$,Romantic,4.7,5.0
1541,20,professional,vegetarian,premium,RS Puram,morning,adventurous,family,balanced,South Indian,Masala Dosa,Low,$$$,Family-style,4.7,5.0
1542,26,professional,non-vegetarian,mid-range,Thudiyalur,night,romantic,birthday,low-carb,Italian,Lasagna,Low,$,Romantic,4.3,4.6
1543,39,student,vegetarian,mid-range,Singanallur,afternoon,romantic,family,high-protein,Chettinad,Pepper Chicken,High,$$$$,Family-style,4.1,4.5
1544,29,student,eggitarian,budget-friendly,Ukkadam,evening,comfort,friends,low-carb,South Indian,Uttapam,High,$$,Cozy,5.0,5.0
1545,28,professional,non-vegetarian,budget-friendly,Saravanampatti,night,adventurous,casual,regular,Kerala,Malabar Parotta,High,$,Cozy,4.7,4.9
1546,30,student,non-vegetarian,budget-friendly,Sitra,morning,romantic,casual,high-protein,Italian,Lasagna,High,$,Traditional,3.9,4.0
1547,28,student,non-vegetarian,budget-friendly,Vadavalli,afternoon,romantic,casual,high-protein,Chinese,Hakka Noodles,Medium,$,Romantic,4.3,4.5
1548,25,student,vegetarian,budget-friendly,Thudiyalur,night,quick,family,balanced,Andhra,Pulihora,Medium,$$$,Casual,4.9,4.4
1549,20,professional,non-vegetarian,mid-range,Saravanampatti,midnight,romantic,business,balanced,South Indian,Rava Dosa,High,$$,Modern,4.4,4.6
1550,34,student,non-vegetarian,mid-range,Sitra,afternoon,romantic,date-night,balanced,South Indian,Uttapam,Medium,$$,Luxury,4.4,4.7
1551,34,professional,vegan,budget-friendly,RS Puram,night,romantic,casual,regular,Street Food,Egg Puffs,Medium,$$,Family-style,4.4,4.4
1552,29,business,vegan,mid-range,Ukkadam,evening,comfort,casual,balanced,Italian,Garlic Bread,High,$$,Romantic,4.3,4.6
1553,37,professional,vegetarian,premium,Saravanampatti,afternoon,healthy,business,balanced,Chettinad,Karaikudi Mutton,High,$$$,Modern,3.9,4.3
1554,21,other,vegan,premium,Avinashi Road,afternoon,healthy,business,balanced,Chinese,Manchurian,High,$$$$,Luxury,4.7,4.6
1555,28,professional,vegan,premium,Saravanampatti,afternoon,healthy,solo,high-protein,North Indian,Butter Chicken,Medium,$$$,Romantic,4.0,5.0
1556,18,service,non-vegetarian,budget-friendly,RS Puram,afternoon,celebration,date-night,balanced,Street Food,Sundal,High,$,Romantic,4.3,4.5
1557,22,professional,non-vegetarian,premium,Sitra,evening,celebration,casual,balanced,Chinese,Hakka Noodles,Low,$$$,Cozy,5.0,5.0
1558,24,service,eggitarian,budget-friendly,Ukkadam,evening,study,family,balanced,Chinese,Spring Rolls,Low,$$,Family-style,4.0,4.1
1559,34,student,non-vegetarian,budget-friendly,Saravanampatti,evening,celebration,birthday,low-carb,South Indian,Vada,Medium,$$,Traditional,5.0,4.7
1560,23,professional,vegan,premium,Saravanampatti,evening,healthy,casual,balanced,Cafe,Tea,Medium,$$$$,Luxury,3.9,3.8
1561,25,student,non-vegetarian,budget-friendly,Saravanampatti,night,romantic,casual,balanced,North Indian,Biryani,Medium,$,Casual,4.4,4.5
1562,26,professional,eggitarian,mid-range,Saibaba Colony,morning,adventurous,friends,high-protein,Chinese,Manchurian,Low,$$,Modern,4.3,4.2
1563,32,professional,non-vegetarian,mid-range,Vadavalli,night,adventurous,friends,low-carb,South Indian,Filter Coffee,Low,$,Cozy,4.7,5.0
1564,30,student,eggitarian,mid-range,Avinashi Road,evening,healthy,casual,balanced,Italian,Pasta,Medium,$$$,Romantic,4.6,4.8
1565,22,student,eggitarian,budget-friendly,Avinashi Road,afternoon,study,casual,balanced,Cafe,Sandwich,Medium,$$,Romantic,4.2,4.0
1566,25,professional,non-vegetarian,mid-range,Kovaipudur,night,celebration,business,low-carb,South Indian,Vada,Medium,$$,Modern,4.5,4.8
1567,18,service,vegetarian,budget-friendly,Avinashi Road,evening,study,casual,high-protein,Chinese,Chilli Chicken,High,$$,Luxury,4.2,4.2
1568,52,student,vegan,premium,Saibaba Colony,night,celebration,casual,regular,Bakery,Cookies,Low,$$$$,Modern,4.2,4.3
1569,24,business,vegetarian,budget-friendly,Saravanampatti,evening,study,casual,regular,Italian,Pasta,High,$,Luxury,3.9,3.7
1570,24,student,non-vegetarian,mid-range,Vadavalli,evening,healthy,friends,regular,Chinese,Chilli Chicken,Medium,$$,Casual,3.9,4.4
1571,20,student,vegetarian,budget-friendly,Kovaipudur,evening,quick,business,regular,South Indian,Filter Coffee,Medium,$$,Luxury,4.4,4.3
1572,18,professional,vegetarian,premium,Ukkadam,midnight,celebration,casual,high-protein,North Indian,Butter Chicken,Medium,$$$,Cozy,4.9,5.0
1573,38,professional,vegetarian,mid-range,Thudiyalur,morning,study,business,balanced,Bakery,Chocolate Cake,Medium,$$,Luxury,4.8,5.0
1574,30,student,vegetarian,budget-friendly,Singanallur,night,comfort,friends,high-protein,Chettinad,Pepper Chicken,Low,$,Romantic,4.6,4.6
1575,29,professional,vegan,premium,Avinashi Road,evening,celebration,friends,low-carb,South Indian,Idli Sambar,Low,$$,Luxury,3.3,3.7
1576,33,service,eggitarian,premium,Saibaba Colony,afternoon,comfort,casual,balanced,Chinese,Manchurian,Medium,$$$$,Luxury,3.7,3.7
1577,18,professional,vegan,premium,Avinashi Road,evening,adventurous,casual,regular,South Indian,Masala Dosa,High,$$$,Modern,4.3,4.0
1578,26,student,vegetarian,budget-friendly,Gandhipuram,evening,quick,date-night,low-carb,North Indian,Chole Bhature,High,$,Luxury,4.7,4.6
